season,time,ThirdPractice,FirstPractice,SecondPractice,raceName,round,url,Sprint,Circuit,Qualifying,date
2014,06:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2014-03-16
2014,08:00:00Z,,,,Malaysian Grand Prix,2,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2014-03-30
2014,15:00:00Z,,,,Bahrain Grand Prix,3,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2014-04-06
2014,07:00:00Z,,,,Chinese Grand Prix,4,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2014-04-20
2014,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2014-05-11
2014,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2014-05-25
2014,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2014-06-08
2014,12:00:00Z,,,,Austrian Grand Prix,8,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2014-06-22
2014,12:00:00Z,,,,British Grand Prix,9,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2014-07-06
2014,12:00:00Z,,,,German Grand Prix,10,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2014-07-20
2014,12:00:00Z,,,,Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2014-07-27
2014,12:00:00Z,,,,Belgian Grand Prix,12,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2014-08-24
2014,12:00:00Z,,,,Italian Grand Prix,13,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2014-09-07
2014,12:00:00Z,,,,Singapore Grand Prix,14,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2014-09-21
2014,06:00:00Z,,,,Japanese Grand Prix,15,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2014-10-05
2014,11:00:00Z,,,,Russian Grand Prix,16,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2014-10-12
2014,20:00:00Z,,,,United States Grand Prix,17,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2014-11-02
2014,16:00:00Z,,,,Brazilian Grand Prix,18,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2014-11-09
2014,13:00:00Z,,,,Abu Dhabi Grand Prix,19,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2014-11-23
2015,05:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2015-03-15
2015,07:00:00Z,,,,Malaysian Grand Prix,2,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2015-03-29
2015,06:00:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2015-04-12
2015,15:00:00Z,,,,Bahrain Grand Prix,4,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2015-04-19
2015,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2015-05-10
2015,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2015-05-24
2015,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2015-06-07
2015,12:00:00Z,,,,Austrian Grand Prix,8,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2015-06-21
2015,12:00:00Z,,,,British Grand Prix,9,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2015-07-05
2015,12:00:00Z,,,,Hungarian Grand Prix,10,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2015-07-26
2015,12:00:00Z,,,,Belgian Grand Prix,11,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2015-08-23
2015,12:00:00Z,,,,Italian Grand Prix,12,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2015-09-06
2015,12:00:00Z,,,,Singapore Grand Prix,13,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2015-09-20
2015,05:00:00Z,,,,Japanese Grand Prix,14,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2015-09-27
2015,11:00:00Z,,,,Russian Grand Prix,15,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2015-10-11
2015,19:00:00Z,,,,United States Grand Prix,16,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2015-10-25
2015,19:00:00Z,,,,Mexican Grand Prix,17,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",,2015-11-01
2015,16:00:00Z,,,,Brazilian Grand Prix,18,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2015-11-15
2015,13:00:00Z,,,,Abu Dhabi Grand Prix,19,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2015-11-29
2016,05:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2016-03-20
2016,15:00:00Z,,,,Bahrain Grand Prix,2,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2016-04-03
2016,06:00:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2016-04-17
2016,12:00:00Z,,,,Russian Grand Prix,4,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2016-05-01
2016,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2016-05-15
2016,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2016-05-29
2016,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2016-06-12
2016,13:00:00Z,,,,European Grand Prix,8,http://en.wikipedia.org/wiki/2016_European_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",,2016-06-19
2016,12:00:00Z,,,,Austrian Grand Prix,9,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2016-07-03
2016,12:00:00Z,,,,British Grand Prix,10,http://en.wikipedia.org/wiki/2016_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2016-07-10
2016,12:00:00Z,,,,Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2016-07-24
2016,12:00:00Z,,,,German Grand Prix,12,http://en.wikipedia.org/wiki/2016_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2016-07-31
2016,12:00:00Z,,,,Belgian Grand Prix,13,http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2016-08-28
2016,12:00:00Z,,,,Italian Grand Prix,14,http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2016-09-04
2016,12:00:00Z,,,,Singapore Grand Prix,15,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2016-09-18
2016,07:00:00Z,,,,Malaysian Grand Prix,16,http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2016-10-02
2016,05:00:00Z,,,,Japanese Grand Prix,17,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2016-10-09
2016,19:00:00Z,,,,United States Grand Prix,18,http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2016-10-23
2016,19:00:00Z,,,,Mexican Grand Prix,19,http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",,2016-10-30
2016,16:00:00Z,,,,Brazilian Grand Prix,20,http://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2016-11-13
2016,13:00:00Z,,,,Abu Dhabi Grand Prix,21,http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2016-11-27
2017,05:00:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2017-03-26
2017,06:00:00Z,,,,Chinese Grand Prix,2,http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2017-04-09
2017,15:00:00Z,,,,Bahrain Grand Prix,3,http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2017-04-16
2017,12:00:00Z,,,,Russian Grand Prix,4,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2017-04-30
2017,12:00:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2017-05-14
2017,12:00:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2017-05-28
2017,18:00:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2017-06-11
2017,13:00:00Z,,,,Azerbaijan Grand Prix,8,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",,2017-06-25
2017,12:00:00Z,,,,Austrian Grand Prix,9,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2017-07-09
2017,12:00:00Z,,,,British Grand Prix,10,http://en.wikipedia.org/wiki/2017_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2017-07-16
2017,12:00:00Z,,,,Hungarian Grand Prix,11,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2017-07-30
2017,12:00:00Z,,,,Belgian Grand Prix,12,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2017-08-27
2017,12:00:00Z,,,,Italian Grand Prix,13,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2017-09-03
